TransactionAmount,TransactionType,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,BalanceBin,AmountBin,Target
391.66,Debit,Branch,50.0,Engineer,103.0,1.0,2406.31,Medium,High,0
185.99,Credit,Branch,41.0,Engineer,53.0,1.0,402.4499999999998,Low,Medium,3
322.48,Debit,ATM,27.0,Student,57.0,1.0,1238.4300000000003,Low,High,3
20.269999999999982,Debit,Branch,18.0,Student,22.0,1.0,796.3500000000004,Low,Low,3
280.61,Debit,ATM,47.0,Engineer,129.0,1.0,7888.76,Very High,High,2
199.02,Debit,ATM,61.0,Retired,269.0,1.0,4658.89,Medium,Medium,1
104.23000000000005,Credit,Online,63.0,Retired,108.0,1.0,5009.29,High,Medium,0
353.59,Credit,Branch,52.0,Retired,109.0,1.0,1822.3400000000001,Medium,High,0
55.860000000000014,Debit,Online,39.0,Engineer,68.0,1.0,5346.46,High,Low,3
10.769999999999982,Unknown,ATM,31.0,Doctor,178.0,1.0,10704.95,Very High,Low,2
95.55000000000001,Debit,Branch,33.0,Engineer,51.0,1.0,2434.74,Medium,Medium,3
477.07,Debit,Online,27.0,Engineer,278.0,1.0,6568.07,High,Very High,1
9.100000000000023,Credit,Online,52.0,Retired,63.0,1.0,2791.45,Medium,Low,0
21.410000000000025,Debit,Online,57.0,Doctor,99.0,1.0,658.9099999999999,Low,Low,0
278.28,Debit,Branch,28.0,Student,26.000000000000014,1.0,1346.88,Low,High,3
388.1,Credit,Online,73.0,Retired,40.0,1.0,3022.12,Medium,High,0
215.39,Debit,ATM,27.0,Student,216.0,1.0,1582.5500000000002,Medium,High,1
194.37,Debit,ATM,66.0,Doctor,161.0,1.0,14395.879999999997,Very High,Medium,2
37.69999999999999,Debit,ATM,20.0,Student,109.0,1.0,1741.1,Medium,Low,3
19.589999999999975,Debit,Branch,64.0,Retired,122.0,1.0,1061.69,Low,Low,0
81.35,Debit,Online,41.0,Engineer,103.0,1.0,7192.45,High,Low,2
314.54,Credit,Branch,58.0,Engineer,228.0,1.0,9923.45,Very High,High,1
466.64,Debit,ATM,58.0,Doctor,11.0,1.0,10915.11,Very High,Very High,2
397.01,Debit,ATM,22.0,Student,100.0,1.0,719.5199999999995,Low,High,3
472.48,Debit,Branch,55.0,Engineer,87.0,1.0,7128.82,High,Very High,0
67.15,Debit,Online,59.0,Doctor,14.0,1.0,9028.49,Very High,Low,2
102.67000000000002,Debit,Branch,79.0,Retired,119.0,1.0,4656.94,Medium,Medium,0
460.09,Credit,Online,35.0,Doctor,146.0,1.0,6990.64,High,Very High,4
453.49,Debit,Branch,66.0,Doctor,147.0,1.0,6366.43,High,Very High,0
267.17,Debit,ATM,26.0,Student,170.0,1.0,1382.62,Low,High,3
111.25999999999999,Debit,ATM,66.0,Doctor,43.0,1.0,14350.11,Very High,Medium,2
121.17000000000002,Debit,ATM,68.0,Doctor,158.0,1.0,12990.77,Very High,Medium,2
213.28,Debit,Branch,51.0,Retired,94.0,1.0,4835.91,High,High,0
187.88,Debit,ATM,60.0,Engineer,180.0,1.0,2154.58,Medium,Medium,0
471.88,Credit,Online,34.0,Doctor,141.0,1.0,14833.34,Very High,Very High,2
83.79000000000002,Debit,ATM,57.0,Engineer,46.999999999999986,1.0,5061.3,High,Medium,0
212.14,Debit,Branch,72.0,Retired,105.0,1.0,7225.06,High,High,0
99.16,Debit,Online,79.0,Retired,202.0,1.0,2607.58,Medium,Medium,0
839.33,Credit,Branch,60.0,Doctor,86.0,1.0,11538.97,Very High,Very High,4
29.910000000000025,Credit,Online,76.0,Retired,43.0,1.0,2834.84,Medium,Low,0
4.240000000000066,Debit,Online,38.0,Engineer,38.0,1.0,7822.73,Very High,Low,2
50.28999999999999,Credit,Online,58.0,Doctor,64.0,1.0,7604.9,High,Low,0
135.85,Debit,Online,57.0,Retired,269.0,1.0,1480.3900000000003,Low,Medium,1
368.53,Debit,Branch,68.0,Doctor,34.0,1.0,13696.309999999998,Very High,High,2
17.94999999999999,Credit,Branch,64.0,Doctor,135.0,1.0,12344.9,Very High,Low,2
127.80000000000001,Credit,Branch,31.0,Engineer,46.999999999999986,1.0,8630.99,Very High,Medium,2
16.730000000000018,Debit,Online,45.0,Engineer,48.0,1.0,2202.62,Medium,Low,0
317.12,Debit,Branch,44.0,Doctor,80.0,1.0,14409.739999999998,Very High,High,2
476.63,Debit,ATM,79.0,Retired,115.0,1.0,4894.25,High,Very High,0
156.58,Debit,Branch,24.000000000000004,Student,160.0,1.0,8981.61,Very High,Medium,2
55.120000000000005,Credit,Online,34.0,Engineer,261.0,1.0,3791.99,Medium,Low,1
15.740000000000009,Debit,Branch,27.0,Student,38.0,1.0,690.1599999999999,Low,Low,3
353.68,Debit,Unknown,70.0,Retired,145.0,1.0,6777.12,High,High,0
297.15,Debit,Online,76.0,Retired,178.0,1.0,5449.37,High,High,0
647.85,Debit,Branch,36.0,Doctor,121.0,1.0,13779.969999999998,Very High,Very High,2
75.04000000000002,Debit,ATM,49.0,Engineer,178.0,1.0,9648.6,Very High,Low,2
273.92,Debit,Online,28.0,Student,35.0,1.0,1029.1500000000005,Low,High,3
215.8,Credit,Branch,51.0,Retired,66.0,1.0,3656.62,Medium,High,0
899.8125,Debit,ATM,41.0,Engineer,248.0,1.0,6710.51,High,Very High,4
420.6,Debit,Branch,26.0,Student,55.0,1.0,1778.75,Medium,Very High,3
688.36,Credit,Branch,23.0,Student,22.0,1.0,5191.13,High,Very High,4
285.18,Credit,Branch,55.0,Doctor,150.0,1.0,14847.969999999998,Very High,High,2
213.55,Debit,ATM,63.0,Doctor,15.0,1.0,5238.37,High,High,0
463.11,Credit,Branch,51.0,Doctor,159.0,1.0,10238.82,Very High,Very High,2
150.03,Debit,ATM,73.0,Unknown,176.0,1.0,7491.42,High,Medium,0
211.36,Debit,Branch,51.0,Retired,131.0,1.0,2116.36,Medium,Medium,0
309.56,Debit,Online,58.0,Doctor,147.0,1.0,972.04,Low,High,0
377.08,Credit,Branch,26.0,Student,71.0,1.0,6430.86,High,High,3
77.25,Debit,Branch,68.0,Doctor,157.0,1.0,14077.969999999998,Very High,Low,2
146.92,Debit,ATM,64.0,Retired,272.0,1.0,3990.6,Medium,Medium,1
126.60000000000002,Debit,Branch,22.0,Student,146.0,1.0,961.6499999999996,Low,Medium,3
101.34,Debit,ATM,24.000000000000004,Student,46.000000000000014,1.0,703.2600000000002,Low,Medium,3
184.97,Debit,Branch,58.0,Doctor,268.0,1.0,1156.67,Low,Medium,1
451.15,Debit,ATM,46.0,Engineer,175.0,1.0,1356.4700000000003,Low,Very High,1
516.47,Credit,ATM,25.0,Student,94.0,1.0,1305.06,Low,Very High,3
880.04,Debit,ATM,25.0,Student,29.0,1.0,261.97000000000025,Low,Very High,4
353.69,Debit,Online,45.0,Engineer,163.0,1.0,9500.79,Very High,High,2
66.69,Credit,Branch,25.0,Student,140.0,1.0,1210.3299999999995,Low,Low,3
95.75,Debit,Branch,31.0,Engineer,169.0,1.0,337.6199999999999,Low,Medium,3
43.91,Debit,Online,27.0,Student,86.0,1.0,4734.110000000001,Medium,Low,3
98.03,Debit,Branch,54.0,Engineer,165.0,1.0,6323.45,High,Medium,0
617.66,Debit,ATM,42.0,Engineer,128.0,1.0,7155.95,High,Very High,4
888.57,Debit,Online,62.0,Retired,102.0,1.0,7896.14,Very High,Very High,4
107.48000000000002,Debit,Branch,22.0,Student,129.0,1.0,591.2300000000005,Low,Medium,3
36.56999999999999,Debit,ATM,62.0,Retired,69.0,1.0,2583.07,Medium,Low,0
575.62,Debit,Online,43.0,Doctor,129.0,1.0,234.40999999999985,Low,Very High,4
84.88999999999999,Debit,ATM,37.0,Engineer,70.0,1.0,4735.61,High,Medium,3
832.3,Credit,Branch,69.0,Retired,86.0,1.0,4734.110000000001,Medium,Very High,4
180.65,Debit,Branch,22.0,Student,38.0,1.0,816.0100000000002,Low,Medium,3
7.759999999999991,Credit,Online,52.0,Retired,84.0,1.0,7393.11,High,Low,0
109.30000000000001,Debit,Branch,56.0,Doctor,27.0,1.0,13510.11,Very High,Medium,2
230.08,Debit,Online,79.0,Retired,124.0,1.0,4466.1,Medium,High,0
361.92,Debit,ATM,54.0,Retired,111.0,1.0,7474.31,High,High,2
71.29000000000002,Debit,ATM,68.0,Retired,55.0,1.0,7225.63,High,Low,0
122.44999999999999,Debit,Branch,46.0,Doctor,98.0,1.0,7255.49,High,Medium,2
642.53,Debit,ATM,65.0,Doctor,128.0,1.0,11417.91,Very High,Very High,2
62.860000000000014,Debit,Branch,25.0,Student,31.0,1.0,1040.4300000000007,Low,Low,3
175.21,Credit,ATM,69.0,Doctor,69.0,1.0,6039.04,High,Medium,0
168.0,Credit,Branch,32.0,Engineer,11.0,1.0,3498.58,Medium,Medium,3
11.45999999999998,Debit,Online,67.0,Retired,73.0,1.0,6628.75,High,Low,0
382.07,Credit,Branch,62.0,Doctor,147.0,1.0,10156.09,Very High,High,2
13.480000000000018,Debit,Online,18.0,Student,20.0,1.0,521.8800000000001,Low,Low,3
65.32,Debit,ATM,28.0,Student,54.0,1.0,9165.02,Very High,Low,2
83.07,Debit,Branch,27.0,Engineer,291.0,1.0,6704.76,High,Low,1
730.1,Credit,Branch,77.0,Retired,93.0,1.0,6384.05,High,Very High,4
85.31,Debit,ATM,62.0,Retired,27.0,1.0,6095.65,High,Medium,0
726.61,Debit,ATM,18.0,Student,277.0,1.0,1008.7600000000002,Low,Very High,1
130.4,Debit,Branch,45.0,Engineer,63.0,1.0,4381.24,Medium,Medium,0
68.09999999999997,Debit,ATM,20.0,Student,46.999999999999986,1.0,1382.8000000000002,Low,Low,3
65.25999999999996,Debit,Branch,26.0,Student,72.0,1.0,7380.63,High,Low,2
191.62,Debit,Branch,63.0,Doctor,51.0,1.0,1981.67,Medium,Medium,0
212.88,Debit,Online,39.0,Doctor,122.0,1.0,7036.72,High,High,2
88.38,Debit,ATM,30.0,Engineer,138.0,1.0,3707.82,Medium,Medium,3
48.77000000000001,Unknown,Online,42.0,Engineer,51.0,1.0,2040.1599999999999,Medium,Low,3
289.1,Debit,ATM,27.0,Student,206.0,1.0,4734.110000000001,Medium,High,1
390.09,Debit,Online,26.0,Engineer,49.0,1.0,2617.23,Medium,High,3
48.28999999999999,Debit,Online,37.0,Engineer,242.0,1.0,8883.4,Very High,Low,1
333.83,Debit,ATM,63.0,Retired,135.0,1.0,1660.6599999999999,Medium,High,0
899.8125,Debit,Branch,67.0,Retired,79.0,1.0,2011.6,Medium,Very High,4
100.26999999999995,Debit,Online,79.0,Retired,51.0,1.0,4309.9,Medium,Medium,0
44.53999999999999,Debit,ATM,31.0,Engineer,164.0,1.0,362.39999999999964,Low,Low,3
899.8125,Credit,Unknown,52.0,Doctor,40.0,1.0,836.6899999999996,Low,Very High,4
82.17000000000002,Debit,Branch,28.0,Student,21.0,1.0,1913.06,Medium,Low,3
899.8125,Debit,Online,19.0,Student,150.0,1.0,563.46,Low,Very High,4
447.42,Debit,Online,32.0,Engineer,65.0,1.0,6133.22,High,Very High,3
590.26,Credit,Branch,25.0,Student,48.0,1.0,1068.2799999999997,Low,Very High,3
192.73,Debit,Branch,71.0,Retired,157.0,1.0,2037.75,Medium,Medium,0
146.01000000000002,Debit,Online,26.0,Student,269.0,1.0,221.78999999999996,Low,Medium,1
136.05000000000004,Debit,Online,24.000000000000004,Student,63.0,1.0,1127.5399999999995,Low,Medium,3
11.569999999999993,Credit,Branch,56.0,Retired,64.0,1.0,2061.61,Medium,Low,0
102.34,Debit,Online,51.0,Doctor,78.0,1.0,4734.110000000001,Medium,Medium,0
7.819999999999993,Debit,ATM,36.0,Engineer,273.0,1.0,2240.49,Medium,Low,1
79.43,Debit,ATM,74.0,Retired,72.0,1.0,6579.37,High,Low,0
386.97,Debit,Branch,58.0,Retired,137.0,1.0,1876.35,Medium,High,0
51.22,Debit,Branch,23.0,Student,82.0,1.0,1664.5900000000001,Medium,Low,3
256.05,Debit,ATM,54.0,Retired,35.0,1.0,6910.18,High,High,0
7.7900000000000205,Debit,Branch,34.0,Doctor,298.0,1.0,1319.85,Low,Low,1
233.71,Debit,Branch,63.0,Doctor,11.0,1.0,6095.5,High,High,0
176.37,Debit,Branch,55.0,Retired,126.0,1.0,2420.86,Medium,Medium,0
122.63,Debit,Branch,21.0,Student,153.0,1.0,359.0600000000004,Low,Medium,3
86.41,Debit,ATM,75.0,Retired,125.0,1.0,3128.71,Medium,Medium,0
21.569999999999993,Debit,ATM,54.0,Retired,71.0,1.0,7587.48,High,Low,0
82.67000000000002,Debit,Branch,26.0,Student,46.000000000000014,1.0,290.59000000000015,Low,Low,3
451.35,Credit,Branch,47.0,Engineer,112.0,1.0,7707.96,Very High,Very High,2
299.42,Credit,Branch,63.0,Retired,53.0,1.0,4735.41,High,High,0
543.47,Debit,ATM,18.0,Student,122.0,1.0,6165.03,High,Very High,3
346.76,Credit,Branch,21.0,Student,116.0,1.0,1637.75,Medium,High,3
47.47999999999999,Debit,Branch,24.000000000000004,Student,66.0,1.0,585.5199999999995,Low,Low,3
64.92000000000002,Debit,Branch,58.0,Engineer,236.0,1.0,5481.76,High,Low,1
350.72,Credit,ATM,28.0,Student,48.0,1.0,1982.9,Medium,High,3
3.8000000000000114,Debit,Online,65.0,Doctor,174.0,1.0,5766.96,High,Low,0
22.54000000000002,Debit,Online,26.0,Engineer,42.0,1.0,7139.11,High,Low,2
767.14,Credit,Branch,62.0,Retired,38.0,1.0,4732.57,Medium,Very High,4
167.47,Debit,ATM,35.0,Engineer,103.0,1.0,2293.13,Medium,Medium,3
43.650000000000006,Credit,Branch,30.0,Engineer,212.0,1.0,2870.67,Medium,Low,1
391.08,Debit,Online,56.0,Unknown,105.0,1.0,6885.16,High,High,0
390.77,Debit,Online,44.0,Doctor,34.0,1.0,5500.56,High,High,0
508.16,Debit,ATM,39.0,Engineer,131.0,1.0,5609.44,High,Very High,4
36.75999999999999,Unknown,Online,65.0,Retired,108.0,1.0,1228.9300000000007,Low,Low,0
332.33,Debit,ATM,27.0,Student,101.0,1.0,192.6300000000001,Low,High,3
362.09,Debit,Branch,32.0,Engineer,31.0,1.0,6590.28,High,High,2
42.58000000000001,Debit,Online,30.0,Doctor,80.0,1.0,13485.0,Very High,Low,2
122.35,Unknown,Branch,53.0,Retired,188.0,1.0,6472.5,High,Medium,1
248.66,Debit,Online,28.0,Engineer,113.0,1.0,2571.39,Medium,High,3
461.25,Credit,Online,54.0,Doctor,171.0,1.0,676.1000000000004,Low,Very High,4
61.77000000000001,Debit,Branch,56.0,Doctor,49.0,1.0,12352.2,Very High,Low,2
268.92,Debit,Branch,29.0,Engineer,148.0,1.0,8765.38,Very High,High,2
303.97,Debit,Online,24.000000000000004,Student,77.0,1.0,1590.88,Medium,High,3
219.02,Credit,Online,54.0,Engineer,68.0,1.0,7375.73,High,High,0
125.13999999999999,Debit,Branch,20.0,Student,31.0,1.0,1845.1800000000003,Medium,Medium,3
47.599999999999966,Debit,Online,53.0,Engineer,115.0,1.0,1382.5100000000002,Low,Low,0
592.82,Debit,Online,74.0,Retired,248.0,1.0,7508.98,High,Very High,1
372.5,Debit,ATM,22.0,Student,211.0,1.0,3901.82,Medium,High,1
4.720000000000027,Debit,Branch,32.0,Engineer,20.0,1.0,4792.01,High,Low,3
144.93,Debit,Branch,42.0,Engineer,74.0,1.0,6887.52,High,Medium,2
316.56,Debit,Online,28.0,Engineer,261.0,1.0,8643.51,Very High,High,1
9.180000000000007,Debit,Online,22.0,Unknown,140.0,1.0,887.3199999999997,Low,Low,3
421.25,Debit,Online,25.0,Student,66.0,1.0,7174.69,High,Very High,2
185.71,Debit,Branch,48.0,Engineer,194.0,1.0,2679.91,Medium,Medium,1
899.8125,Debit,Branch,60.0,Retired,138.0,1.0,4315.07,Medium,Very High,4
26.269999999999982,Credit,Online,45.0,Engineer,177.0,1.0,8853.93,Very High,Low,2
297.03,Debit,Online,61.0,Retired,151.0,1.0,1088.62,Low,High,0
341.67,Debit,Branch,53.0,Retired,96.0,1.0,1442.29,Low,High,0
99.51999999999998,Debit,ATM,52.0,Engineer,127.0,1.0,3798.09,Medium,Medium,0
881.1,Debit,Branch,28.0,Unknown,16.0,1.0,9951.68,Very High,Very High,4
139.69,Debit,Online,52.0,Engineer,180.0,1.0,9567.94,Very High,Medium,2
42.72,Debit,ATM,37.0,Engineer,143.0,1.0,4734.110000000001,Medium,Low,3
112.72,Debit,Branch,31.0,Doctor,17.0,1.0,9630.0,Very High,Medium,2
568.88,Debit,Branch,19.0,Student,105.0,1.0,1307.8599999999997,Low,Very High,3
189.03,Debit,ATM,28.0,Student,50.0,1.0,1916.46,Medium,Medium,3
199.8,Debit,ATM,20.0,Student,163.0,1.0,4734.110000000001,Medium,Medium,3
189.08,Debit,Branch,68.0,Doctor,238.0,1.0,10790.8,Very High,Medium,1
899.8125,Debit,Branch,31.0,Engineer,135.0,1.0,9977.49,Very High,Very High,4
409.59,Unknown,Online,35.0,Doctor,50.0,1.0,14563.02,Very High,High,2
349.34,Credit,ATM,28.0,Student,112.0,1.0,614.1400000000003,Low,High,3
283.15,Debit,Online,24.000000000000004,Student,180.0,1.0,603.79,Low,High,3
151.82,Debit,ATM,51.0,Retired,105.0,1.0,2197.12,Medium,Medium,0
438.59,Debit,Online,37.0,Engineer,103.0,1.0,8994.39,Very High,Very High,2
590.57,Debit,ATM,79.0,Unknown,93.0,1.0,3224.6,Medium,Very High,0
63.73999999999998,Debit,Online,63.0,Retired,31.0,1.0,4336.4,Medium,Low,0
77.01999999999998,Credit,Online,59.0,Unknown,132.0,1.0,800.8299999999999,Low,Low,0
501.15,Debit,Branch,47.0,Engineer,208.0,1.0,8821.84,Very High,Very High,1
899.8125,Debit,ATM,64.0,Retired,75.0,1.0,3173.17,Medium,Very High,4
8.949999999999989,Debit,Online,76.0,Retired,102.0,1.0,3299.84,Medium,Low,0
173.60000000000002,Debit,Online,21.0,Student,160.0,1.0,421.4399999999996,Low,Medium,3
149.4,Debit,ATM,53.0,Retired,123.0,1.0,1035.2199999999998,Low,Medium,0
388.21,Credit,Branch,53.0,Doctor,237.0,1.0,9724.49,Very High,High,1
484.3,Credit,Online,61.0,Retired,230.0,1.0,7910.3,Very High,Very High,1
126.04000000000002,Credit,Branch,65.0,Retired,167.0,1.0,6041.69,High,Medium,0
52.03999999999999,Credit,Branch,50.0,Doctor,31.0,1.0,8436.12,Very High,Low,2
389.7,Credit,Branch,62.0,Doctor,216.0,1.0,7125.15,High,High,1
161.1,Credit,ATM,19.0,Student,104.0,1.0,239.1199999999999,Low,Medium,3
309.77,Credit,Online,67.0,Retired,137.0,1.0,4378.14,Medium,High,0
838.57,Debit,ATM,41.0,Doctor,273.0,1.0,4734.110000000001,Medium,Very High,1
202.55,Debit,ATM,21.0,Student,34.0,1.0,701.7300000000005,Low,Medium,3
724.18,Debit,Branch,41.0,Doctor,134.0,1.0,10922.78,Very High,Very High,4
124.98000000000002,Debit,ATM,24.000000000000004,Student,78.0,1.0,642.0,Low,Medium,3
487.32,Debit,Branch,52.0,Doctor,164.0,1.0,7707.96,Very High,Very High,4
635.91,Credit,Branch,46.0,Doctor,78.0,1.0,13267.09,Very High,Very High,2
205.65000000000003,Debit,Branch,62.0,Retired,144.0,1.0,3582.16,Medium,Medium,0
39.40999999999997,Debit,Branch,25.0,Student,132.0,1.0,921.9099999999999,Low,Low,3
254.0,Debit,Branch,35.0,Doctor,63.0,1.0,5788.53,High,High,3
436.8,Debit,Branch,36.0,Engineer,213.0,1.0,4515.43,Medium,Very High,1
224.73,Debit,Branch,76.0,Retired,63.0,1.0,7551.89,High,High,0
752.69,Credit,ATM,65.0,Doctor,115.0,1.0,14489.689999999999,Very High,Very High,2
78.5,Credit,Branch,31.0,Doctor,41.0,1.0,13991.5,Very High,Low,2
50.0,Credit,ATM,53.0,Doctor,87.0,1.0,185.8699999999999,Low,Low,0
132.42,Debit,ATM,18.0,Student,164.0,1.0,726.3900000000003,Low,Medium,3
11.670000000000016,Debit,Branch,76.0,Retired,105.0,1.0,7458.63,High,Low,0
83.16,Debit,ATM,61.0,Retired,177.0,1.0,3065.87,Medium,Medium,0
149.02,Credit,Branch,46.0,Engineer,176.0,1.0,9379.72,Very High,Medium,2
74.26999999999998,Credit,Online,59.0,Doctor,148.0,1.0,13696.61,Very High,Low,2
876.57,Credit,ATM,62.0,Retired,118.0,1.0,3743.63,Medium,Very High,4
615.58,Debit,ATM,42.0,Doctor,133.0,1.0,14343.0,Very High,Very High,2
643.03,Credit,Online,36.0,Engineer,52.0,1.0,2882.16,Medium,Very High,4
7.949999999999989,Debit,ATM,79.0,Retired,65.0,1.0,5631.2,High,Low,0
270.92,Credit,Branch,77.0,Retired,143.0,1.0,4574.43,Medium,High,0
499.48,Debit,ATM,24.000000000000004,Student,133.0,1.0,1242.62,Low,Very High,3
841.5,Credit,Branch,25.0,Student,287.0,1.0,352.3100000000004,Low,Very High,1
138.82,Debit,Online,77.0,Retired,53.0,1.0,3100.2200000000003,Medium,Medium,0
231.46,Credit,Branch,60.0,Engineer,83.0,1.0,4707.24,Medium,High,0
292.08,Debit,ATM,72.0,Retired,32.0,1.0,7950.48,Very High,High,0
63.97999999999999,Debit,Online,54.0,Doctor,258.0,1.0,7954.12,Very High,Low,1
235.21,Debit,Branch,67.0,Doctor,74.0,1.0,5946.61,High,High,0
201.73,Debit,Online,57.0,Engineer,78.0,1.0,6650.71,High,Medium,0
161.31,Debit,ATM,28.0,Student,13.0,1.0,1268.67,Low,Medium,3
18.410000000000025,Debit,Branch,53.0,Doctor,168.0,1.0,8287.54,Very High,Low,2
471.75,Credit,Branch,34.0,Doctor,41.0,1.0,12948.5,Very High,Very High,2
290.02,Debit,Branch,55.0,Engineer,246.0,1.0,4746.71,High,High,1
48.05000000000001,Debit,Branch,27.0,Engineer,38.0,1.0,5334.97,High,Low,3
359.42,Debit,Branch,55.0,Doctor,30.0,1.0,1765.4499999999998,Medium,High,0
32.90999999999997,Debit,Online,19.0,Student,255.0,1.0,427.3000000000002,Low,Low,1
3.8000000000000114,Unknown,Branch,67.0,Retired,140.0,1.0,6285.39,High,Low,0
31.810000000000002,Debit,Online,51.0,Retired,149.0,1.0,1406.6,Low,Low,0
220.2,Debit,Online,28.0,Student,102.0,1.0,1075.15,Low,High,3
476.03,Credit,Branch,77.0,Retired,99.0,1.0,5958.34,High,Very High,0
141.91,Debit,Branch,23.0,Student,49.0,1.0,791.9700000000003,Low,Medium,3
95.82999999999998,Debit,Online,27.0,Student,91.0,1.0,1726.4,Medium,Medium,3
51.150000000000006,Credit,Branch,46.0,Engineer,199.0,1.0,8992.25,Very High,Low,1
899.8125,Credit,Unknown,60.0,Retired,103.0,1.0,7816.41,Very High,Very High,4
50.74999999999997,Debit,ATM,62.0,Doctor,185.0,1.0,8271.47,Very High,Low,1
185.07,Debit,Branch,22.0,Student,159.0,1.0,636.4200000000001,Low,Medium,3
293.54,Debit,Online,40.0,Engineer,45.0,1.0,2290.1,Medium,High,3
23.379999999999995,Debit,Branch,32.0,Engineer,112.0,1.0,9968.49,Very High,Low,2
285.26,Debit,ATM,28.0,Student,93.0,1.0,167.72000000000025,Low,High,3
129.48000000000002,Debit,ATM,31.0,Engineer,179.0,1.0,7581.7,High,Medium,1
743.03,Debit,ATM,50.0,Engineer,174.0,1.0,4111.38,Medium,Very High,4
297.86,Credit,ATM,28.0,Student,96.0,1.0,1680.1400000000003,Medium,High,3
231.92,Debit,ATM,66.0,Doctor,12.0,1.0,5715.08,High,High,0
295.82,Credit,Branch,47.0,Engineer,46.000000000000014,1.0,5897.73,High,High,0
302.86,Unknown,Online,55.0,Doctor,275.0,1.0,5239.24,High,High,1
81.07999999999998,Debit,ATM,58.0,Engineer,56.0,1.0,7788.91,Very High,Low,0
775.5999999999999,Credit,Branch,79.0,Retired,158.0,1.0,3898.64,Medium,Very High,4
178.43,Debit,Branch,26.0,Student,136.0,1.0,1214.9300000000003,Low,Medium,3
211.91,Debit,Online,20.0,Student,181.0,1.0,927.4700000000003,Low,High,3
17.20999999999998,Debit,Online,23.0,Student,219.0,1.0,914.1599999999999,Low,Low,1
124.22,Debit,ATM,23.0,Student,172.0,1.0,9695.04,Very High,Medium,2
38.370000000000005,Debit,ATM,63.0,Doctor,135.0,1.0,8647.04,Very High,Low,0
269.79,Debit,ATM,52.0,Engineer,17.0,1.0,1292.1,Low,High,0
605.42,Debit,ATM,21.0,Student,33.0,1.0,392.34000000000015,Low,Very High,3
211.36,Debit,ATM,60.0,Engineer,40.0,1.0,9877.17,Very High,Medium,2
29.189999999999998,Credit,Branch,58.0,Doctor,41.0,1.0,12059.85,Very High,Low,2
701.7,Credit,Online,61.0,Retired,64.0,1.0,6643.24,High,Very High,4
862.34,Debit,Branch,57.0,Doctor,72.0,1.0,9903.48,Very High,Very High,4
410.97,Debit,Unknown,22.0,Student,45.0,1.0,151.42000000000007,Low,Very High,3
36.97000000000003,Debit,Branch,41.0,Engineer,79.0,1.0,2850.92,Medium,Low,3
137.59,Debit,ATM,30.0,Doctor,95.0,1.0,10679.67,Very High,Medium,2
168.11,Credit,Online,51.0,Doctor,12.0,1.0,10652.13,Very High,Medium,2
430.98,Debit,Branch,24.000000000000004,Student,93.0,1.0,569.25,Low,Very High,3
13.870000000000005,Debit,Branch,24.000000000000004,Student,20.0,1.0,954.8299999999999,Low,Low,3
642.68,Debit,ATM,76.0,Retired,66.0,1.0,1831.1999999999998,Medium,Very High,0
175.07,Debit,Online,28.0,Engineer,169.0,1.0,9274.64,Very High,Medium,2
302.82,Debit,ATM,36.0,Engineer,175.0,1.0,9384.54,Very High,High,2
899.8125,Debit,ATM,67.0,Retired,52.0,1.0,1483.8400000000001,Low,Very High,4
406.81,Debit,Online,66.0,Retired,84.0,1.0,1968.3599999999997,Medium,High,0
256.3,Debit,Online,53.0,Retired,172.0,1.0,4203.05,Medium,High,1
80.95999999999998,Credit,Online,19.0,Student,97.0,1.0,959.9399999999996,Low,Low,3
95.78,Debit,Online,22.0,Student,27.0,1.0,271.6400000000003,Low,Medium,3
379.54,Credit,Branch,41.0,Doctor,118.0,1.0,12571.76,Very High,High,2
899.8125,Debit,Online,22.0,Student,65.0,1.0,8627.08,Very High,Very High,4
142.19,Debit,Branch,18.0,Student,27.0,1.0,524.46,Low,Medium,3
847.45,Debit,Branch,28.0,Student,175.0,1.0,422.3199999999997,Low,Very High,4
295.18,Credit,Branch,66.0,Doctor,31.0,1.0,12961.53,Very High,High,2
18.45999999999998,Debit,Branch,68.0,Retired,213.0,1.0,6381.6,High,Low,1
603.23,Debit,Branch,28.0,Student,48.0,1.0,117.97999999999956,Low,Very High,3
54.5,Credit,Branch,57.0,Retired,147.0,1.0,1715.2200000000003,Medium,Low,0
414.77,Debit,Online,29.0,Doctor,274.0,1.0,5599.81,High,Very High,1
886.19,Debit,Branch,61.0,Retired,69.0,1.0,7904.24,Very High,Very High,4
440.03,Debit,Online,49.0,Engineer,88.0,1.0,1490.44,Low,Very High,0
211.36,Debit,ATM,56.0,Retired,285.0,1.0,1532.7200000000003,Medium,Medium,1
76.38999999999999,Debit,Branch,18.0,Student,219.0,1.0,5976.0,High,Low,1
595.91,Credit,ATM,19.0,Student,162.0,1.0,1673.7600000000002,Medium,Very High,3
6.029999999999973,Debit,Branch,76.0,Retired,70.0,1.0,3290.72,Medium,Low,0
249.34,Debit,ATM,26.0,Engineer,197.0,1.0,3030.97,Medium,High,1
421.52,Debit,Branch,20.0,Student,67.0,1.0,369.8599999999997,Low,Very High,3
189.77,Debit,Branch,58.0,Engineer,24.0,1.0,6570.36,High,Medium,0
73.19,Debit,Branch,76.0,Retired,213.0,1.0,2264.98,Medium,Low,1
